CustomerID	Recency	Frequency	Monetary	R	F	M	RFM_Score	Segment
15175	72	1	224.14000000000007	2	1	1	211	hibernating
12962	8	2	266.39000000000004	5	2	2	522	potential loyalists
15472	114	1	371.56	2	1	2	212	hibernating
15786	44	5	4834.2000000000035	3	4	5	345	loyal customers
18147	46	2	179.34	3	2	1	321	about to sleep
15663	107	1	138.14000000000001	2	1	1	211	hibernating
13949	3	6	2427.32	5	4	5	545	champions
15099	85	1	410.48	2	1	2	212	hibernating
16189	16	2	215.48	4	2	1	421	potential loyalists
13127	78	1	259.16999999999996	2	1	2	212	hibernating
12579	74	3	410.71999999999997	2	3	2	232	at risk
15683	118	1	193.75	2	1	1	211	hibernating
16160	65	4	1009.4500000000003	3	4	4	344	loyal customers
13860	2	6	1240.0	5	4	4	544	champions
14360	32	4	2128.2299999999996	4	4	5	445	loyal customers
16379	5	5	2131.9	5	4	5	545	champions
15492	29	2	659.4599999999999	4	2	3	423	potential loyalists
18158	10	3	451.7500000000001	5	3	2	532	potential loyalists
15351	13	8	1600.8600000000001	4	5	4	454	loyal customers
15307	96	1	205.3	2	1	1	211	hibernating
17846	86	1	2033.1	2	1	5	215	hibernating
15975	85	1	371.01	2	1	2	212	hibernating
15050	26	5	1727.1700000000003	4	4	4	444	loyal customers
15074	106	1	748.8700000000002	2	1	3	213	hibernating
18053	67	2	297.07000000000005	3	2	2	322	about to sleep
13273	114	1	138.97999999999996	2	1	1	211	hibernating
16215	81	1	242.35000000000002	2	1	2	212	hibernating
12906	12	5	2919.81	5	4	5	545	champions
13083	5	2	303.75	5	2	2	522	potential loyalists
15494	22	2	1299.2300000000005	4	2	4	424	potential loyalists
16828	94	2	128.5	2	2	1	221	hibernating
15484	2	5	3563.1099999999997	5	4	5	545	champions
14014	78	1	505.18000000000006	2	1	3	213	hibernating
12968	113	1	135.95	2	1	1	211	hibernating
18261	44	2	324.24	3	2	2	322	about to sleep
15500	9	4	1131.56	5	4	4	544	champions
16653	17	3	1166.9200000000003	4	3	4	434	potential loyalists
12642	26	3	1013.26	4	3	4	434	potential loyalists
16173	16	7	1406.5699999999997	4	5	4	454	loyal customers
12425	79	1	777.1999999999999	2	1	3	213	hibernating
15343	88	1	364.5	2	1	2	212	hibernating
16119	9	2	423.36	5	2	2	522	potential loyalists
16536	108	2	539.02	2	2	3	223	hibernating
13032	39	3	996.52	3	3	4	334	need attention
14557	65	2	0.0	3	2	1	321	about to sleep
15533	20	5	746.9199999999998	4	4	3	443	loyal customers
12895	43	3	347.29999999999995	3	3	2	332	need attention
16240	9	5	3693.8100000000004	5	4	5	545	champions
16910	5	8	1510.06	5	5	4	554	champions
12640	24	3	1174.58	4	3	4	434	potential loyalists
15398	17	3	1339.63	4	3	4	434	potential loyalists
12364	8	4	1313.1	5	4	4	544	champions
12883	25	4	703.47	4	4	3	443	loyal customers
12513	85	2	586.7900000000001	2	2	3	223	hibernating
13774	82	1	344.99999999999994	2	1	2	212	hibernating
12851	97	1	135.17999999999995	2	1	1	211	hibernating
13787	76	1	202.64000000000001	2	1	1	211	hibernating
14712	30	3	917.07	4	3	4	434	potential loyalists
16468	75	1	74.9	2	1	1	211	hibernating
17958	117	1	508.4599999999999	2	1	3	213	hibernating
14108	31	3	594.1600000000001	4	3	3	433	potential loyalists
14508	23	2	276.41999999999996	4	2	2	422	potential loyalists
13364	67	2	0.0	3	2	1	321	about to sleep
16278	24	3	537.8299999999999	4	3	3	433	potential loyalists
15707	36	4	945.5799999999999	3	4	4	344	loyal customers
17317	47	5	2524.0200000000004	3	4	5	345	loyal customers
12940	47	4	876.2900000000002	3	4	3	343	loyal customers
14261	51	2	1163.4499999999998	3	2	4	324	about to sleep
15154	75	2	240.26999999999995	2	2	2	222	hibernating
16641	106	1	231.10000000000002	2	1	2	212	hibernating
13441	92	1	296.64000000000004	2	1	2	212	hibernating
15315	65	3	551.54	3	3	3	333	need attention
14452	11	2	264.44000000000005	5	2	2	522	potential loyalists
13808	6	5	1747.6599999999999	5	4	4	544	champions
13514	74	1	152.20000000000002	2	1	1	211	hibernating
14406	120	1	156.75	2	1	1	211	hibernating
16582	114	1	313.61999999999995	2	1	2	212	hibernating
15035	90	1	252.72999999999996	2	1	2	212	hibernating
17433	89	1	303.16	2	1	2	212	hibernating
17498	76	1	272.21999999999997	2	1	2	212	hibernating
16429	107	1	284.55	2	1	2	212	hibernating
12752	82	1	4366.779999999999	2	1	5	215	hibernating
13099	100	1	207.35999999999999	2	1	1	211	hibernating
13889	93	1	416.9	2	1	2	212	hibernating
17037	79	2	1253.2199999999998	2	2	4	224	hibernating
16878	25	2	0.0	4	2	1	421	potential loyalists
13356	81	1	768.2400000000001	2	1	3	213	hibernating
13823	19	2	957.66	4	2	4	424	potential loyalists
12925	5	2	694.05	5	2	3	523	potential loyalists
13210	94	1	353.47999999999996	2	1	2	212	hibernating
14660	87	2	285.74	2	2	2	222	hibernating
13877	87	1	117.24000000000001	2	1	1	211	hibernating
13430	19	4	648.69	4	4	3	443	loyal customers
13536	2	7	3448.29	5	5	5	555	champions
15958	75	1	104.35	2	1	1	211	hibernating
13866	75	1	145.67	2	1	1	211	hibernating
17573	30	4	362.9	4	4	2	442	loyal customers
15603	79	1	48.480000000000004	2	1	1	211	hibernating
16603	75	2	482.47	2	2	3	223	hibernating
16674	55	2	319.61	3	2	2	322	about to sleep
13919	54	3	350.15999999999997	3	3	2	332	need attention
13189	19	2	260.68	4	2	2	422	potential loyalists
15239	11	3	764.34	5	3	3	533	potential loyalists
17552	43	4	611.44	3	4	3	343	loyal customers
17557	15	3	541.46	4	3	3	433	potential loyalists
16360	5	8	3411.6899999999996	5	5	5	555	champions
12884	89	1	309.05000000000007	2	1	2	212	hibernating
15701	3	4	1542.14	5	4	4	544	champions
13644	9	5	2597.520000000001	5	4	5	545	champions
13130	95	1	64.0	2	1	1	211	hibernating
15272	58	2	721.9399999999999	3	2	3	323	about to sleep
15744	78	1	34.8	2	1	1	211	hibernating
17248	121	1	318.65000000000003	2	1	2	212	hibernating
17122	120	1	138.32	2	1	1	211	hibernating
17475	80	1	194.36999999999995	2	1	1	211	hibernating
15763	32	3	1048.67	4	3	4	434	potential loyalists
16181	74	1	305.5400000000001	2	1	2	212	hibernating
17637	32	2	547.0599999999998	4	2	3	423	potential loyalists
16555	36	2	285.89	3	2	2	322	about to sleep
16706	38	3	531.3500000000001	3	3	3	333	need attention
16428	82	1	-2.95	2	1	1	211	hibernating
17070	115	1	312.13999999999993	2	1	2	212	hibernating
18027	99	1	115.30999999999999	2	1	1	211	hibernating
17144	2	2	984.5699999999999	5	2	4	524	potential loyalists
14124	85	1	419.58000000000004	2	1	2	212	hibernating
16978	78	1	344.33	2	1	2	212	hibernating
17813	15	7	1714.6000000000001	4	5	4	454	loyal customers
17747	101	2	64.65	2	2	1	221	hibernating
14757	76	1	420.5	2	1	2	212	hibernating
13429	11	4	1006.8	5	4	4	544	champions
14824	11	4	1127.71	5	4	4	544	champions
13307	121	1	15.0	2	1	1	211	hibernating
13979	74	1	869.8700000000001	2	1	3	213	hibernating
17339	95	1	183.36	2	1	1	211	hibernating
12566	73	2	346.70000000000005	2	2	2	222	hibernating
13470	100	2	165.0	2	2	1	221	hibernating
16761	97	1	316.61999999999995	2	1	2	212	hibernating
14529	61	3	620.04	3	3	3	333	need attention
14356	61	4	666.9399999999998	3	4	3	343	loyal customers
14306	52	3	2083.4199999999996	3	3	5	335	need attention
12991	24	2	503.76	4	2	3	423	potential loyalists
14420	86	2	385.87	2	2	2	222	hibernating
16627	80	1	322.8	2	1	2	212	hibernating
16650	72	1	518.4200000000001	2	1	3	213	hibernating
17427	72	1	100.8	2	1	1	211	hibernating
14020	17	2	642.8	4	2	3	423	potential loyalists
13350	17	3	910.7199999999998	4	3	4	434	potential loyalists
13924	2	11	1682.08	5	5	4	554	champions
15714	12	2	330.88	5	2	2	522	potential loyalists
13812	43	3	539.0	3	3	3	333	need attention
15075	78	1	773.0300000000002	2	1	3	213	hibernating
16101	10	3	1245.96	5	3	4	534	potential loyalists
15653	93	2	877.4399999999999	2	2	3	223	hibernating
15690	5	2	239.76	5	2	2	522	potential loyalists
18251	88	1	4314.719999999999	2	1	5	215	hibernating
16211	82	2	542.77	2	2	3	223	hibernating
12381	5	6	1803.96	5	4	4	544	champions
18167	4	6	1355.51	5	4	4	544	champions
15417	86	1	508.8000000000001	2	1	3	213	hibernating
14951	80	1	311.69000000000005	2	1	2	212	hibernating
15313	111	1	52.0	2	1	1	211	hibernating
13314	2	4	578.6600000000003	5	4	3	543	champions
16952	110	2	167.61	2	2	1	221	hibernating
13411	108	1	213.55000000000004	2	1	1	211	hibernating
17640	87	1	621.6600000000001	2	1	3	213	hibernating
17506	71	2	294.28999999999996	2	2	2	222	hibernating
15136	3	5	1282.4500000000003	5	4	4	544	champions
15866	102	1	230.52999999999994	2	1	2	212	hibernating
15469	44	4	504.50000000000006	3	4	3	343	loyal customers
17004	47	2	1412.9399999999996	3	2	4	324	about to sleep
15511	12	5	909.23	5	4	4	544	champions
12814	102	1	125.92	2	1	1	211	hibernating
14236	81	1	301.56000000000006	2	1	2	212	hibernating
16924	22	4	739.5000000000001	4	4	3	443	loyal customers
13390	75	1	544.0799999999999	2	1	3	213	hibernating
13416	44	2	712.5	3	2	3	323	about to sleep
15344	1	5	476.58	5	4	3	543	champions
17451	2	10	1648.9499999999996	5	5	4	554	champions
16108	85	2	816.1	2	2	3	223	hibernating
15103	32	2	703.36	4	2	3	423	potential loyalists
17131	6	5	2463.17	5	4	5	545	champions
16093	107	1	17.0	2	1	1	211	hibernating
14687	107	1	628.3799999999999	2	1	3	213	hibernating
14171	99	1	363.78999999999996	2	1	2	212	hibernating
14055	107	1	725.6400000000001	2	1	3	213	hibernating
13244	93	1	121.74000000000001	2	1	1	211	hibernating
13503	72	1	216.84999999999997	2	1	1	211	hibernating
12418	113	1	668.5799999999997	2	1	3	213	hibernating
13621	117	1	213.85	2	1	1	211	hibernating
12952	6	5	1382.84	5	4	4	544	champions
16594	76	1	181.08999999999997	2	1	1	211	hibernating
13960	22	2	230.22	4	2	2	422	potential loyalists
16480	76	1	769.2899999999995	2	1	3	213	hibernating
16902	117	1	1706.88	2	1	4	214	hibernating
16157	16	4	644.24	4	4	3	443	loyal customers
17736	10	4	337.4899999999999	5	4	2	542	champions
17415	80	1	507.8399999999999	2	1	3	213	hibernating
14780	55	2	447.6799999999999	3	2	2	322	about to sleep
14418	4	3	1937.25	5	3	4	534	potential loyalists
15466	86	1	334.53000000000014	2	1	2	212	hibernating
12936	18	5	1012.9000000000002	4	4	4	444	loyal customers
17183	8	8	3286.91	5	5	5	555	champions
16451	88	1	266.97	2	1	2	212	hibernating
15504	82	1	52.83000000000001	2	1	1	211	hibernating
13228	82	1	358.0	2	1	2	212	hibernating
15888	80	2	141.27	2	2	1	221	hibernating
15807	51	3	903.8999999999999	3	3	4	334	need attention
13759	34	2	659.41	3	2	3	323	about to sleep
15263	107	1	156.50999999999996	2	1	1	211	hibernating
15782	10	4	2593.94	5	4	5	545	champions
12965	90	1	771.9099999999996	2	1	3	213	hibernating
18215	90	1	299.34000000000003	2	1	2	212	hibernating
13279	65	2	126.3	3	2	1	321	about to sleep
18278	74	1	173.89999999999998	2	1	1	211	hibernating
16272	117	1	411.7000000000001	2	1	2	212	hibernating
14436	99	1	89.06	2	1	1	211	hibernating
16198	76	1	400.68	2	1	2	212	hibernating
14359	20	6	882.58	4	4	3	443	loyal customers
14314	107	1	120.0	2	1	1	211	hibernating
12488	10	3	1298.66	5	3	4	534	potential loyalists
12612	58	2	643.59	3	2	3	323	about to sleep
17950	73	1	219.03	2	1	1	211	hibernating
12783	3	8	1603.87	5	5	4	554	champions
14908	75	1	277.79999999999995	2	1	2	212	hibernating
16268	72	2	667.6499999999999	2	2	3	223	hibernating
16141	89	1	620.4	2	1	3	213	hibernating
13518	86	1	659.4399999999998	2	1	3	213	hibernating
17079	79	1	118.80000000000001	2	1	1	211	hibernating
13886	72	1	243.56000000000003	2	1	2	212	hibernating
16723	92	2	589.15	2	2	3	223	hibernating
14432	10	6	2255.5099999999998	5	4	5	545	champions
15322	65	2	602.9699999999998	3	2	3	323	about to sleep
16574	72	1	451.43999999999977	2	1	2	212	hibernating
13645	121	1	252.1	2	1	2	212	hibernating
16968	5	2	439.43000000000006	5	2	2	522	potential loyalists
14050	32	2	746.36	4	2	3	423	potential loyalists
15488	93	1	91.32000000000001	2	1	1	211	hibernating
16961	117	1	234.17	2	1	2	212	hibernating
16281	73	1	2062.06	2	1	5	215	hibernating
13726	39	2	1079.6599999999999	3	2	4	324	about to sleep
12375	3	3	455.4200000000001	5	3	2	532	potential loyalists
15243	75	1	316.68	2	1	2	212	hibernating
17447	41	2	541.53	3	2	3	323	about to sleep
17163	22	2	293.1	4	2	2	422	potential loyalists
13639	75	1	1033.3400000000001	2	1	4	214	hibernating
13354	72	1	743.5300000000003	2	1	3	213	hibernating
15571	12	4	650.4300000000001	5	4	3	543	champions
16354	64	2	395.79999999999995	3	2	2	322	about to sleep
18001	13	2	417.23	4	2	2	422	potential loyalists
15523	85	1	412.00999999999993	2	1	2	212	hibernating
13067	83	1	115.46000000000002	2	1	1	211	hibernating
18222	93	1	443.0	2	1	2	212	hibernating
15541	115	1	85.13000000000002	2	1	1	211	hibernating
15396	113	1	288.17999999999995	2	1	2	212	hibernating
13927	75	1	348.99	2	1	2	212	hibernating
13431	68	2	1269.1	2	2	4	224	hibernating
12526	1	3	1316.6599999999999	5	3	4	534	potential loyalists
12546	47	3	1141.5	3	3	4	334	need attention
15978	78	1	1098.7800000000002	2	1	4	214	hibernating
12492	64	2	263.21	3	2	2	322	about to sleep
17481	4	5	1249.3400000000001	5	4	4	544	champions
13272	32	2	276.56	4	2	2	422	potential loyalists
16485	78	1	363.65	2	1	2	212	hibernating
16201	4	5	1821.52	5	4	4	544	champions
16999	24	2	484.82	4	2	3	423	potential loyalists
15949	17	2	364.71999999999997	4	2	2	422	potential loyalists
14434	22	6	1372.8	4	4	4	444	loyal customers
17333	86	1	494.24999999999994	2	1	3	213	hibernating
12390	80	1	549.8399999999999	2	1	3	213	hibernating
16400	95	1	303.93	2	1	2	212	hibernating
14894	86	1	655.7499999999999	2	1	3	213	hibernating
12729	114	1	453.0100000000001	2	1	2	212	hibernating
17777	25	3	665.8600000000001	4	3	3	433	potential loyalists
15341	81	1	2020.52	2	1	5	215	hibernating
14495	51	2	123.8	3	2	1	321	about to sleep
17466	11	2	763.28	5	2	3	523	potential loyalists
16236	79	1	432.19999999999993	2	1	2	212	hibernating
16361	10	4	896.6600000000001	5	4	3	543	champions
12718	72	1	238.25000000000003	2	1	2	212	hibernating
16048	86	1	-12.75	2	1	1	211	hibernating
16715	79	1	301.71999999999997	2	1	2	212	hibernating
17805	74	1	512.31	2	1	3	213	hibernating
17919	89	1	1304.04	2	1	4	214	hibernating
14652	78	1	114.18000000000002	2	1	1	211	hibernating
14067	64	2	374.70000000000005	3	2	2	322	about to sleep
16340	108	1	549.0699999999998	2	1	3	213	hibernating
13325	82	1	675.3	2	1	3	213	hibernating
16049	41	3	1111.789999999999	3	3	4	334	need attention
16909	65	2	364.14000000000004	3	2	2	322	about to sleep
14196	107	1	335.52	2	1	2	212	hibernating
15947	83	1	1708.2400000000002	2	1	4	214	hibernating
15801	47	4	1042.1899999999998	3	4	4	344	loyal customers
12715	107	1	353.85999999999996	2	1	2	212	hibernating
12794	54	2	860.4100000000001	3	2	3	323	about to sleep
17154	76	1	329.34000000000003	2	1	2	212	hibernating
16796	90	1	305.62	2	1	2	212	hibernating
17347	87	1	228.96	2	1	1	211	hibernating
12571	40	2	519.61	3	2	3	323	about to sleep
12832	33	2	383.03	3	2	2	322	about to sleep
15216	88	1	96.6	2	1	1	211	hibernating
13566	41	2	874.7099999999999	3	2	3	323	about to sleep
13336	78	1	795.12	2	1	3	213	hibernating
12436	100	1	509.01000000000005	2	1	3	213	hibernating
12433	1	5	9588.750000000002	5	4	5	545	champions
17628	82	1	75.75000000000001	2	1	1	211	hibernating
16959	88	1	117.35000000000001	2	1	1	211	hibernating
15475	78	1	454.10999999999984	2	1	2	212	hibernating
13095	71	1	74.4	2	1	1	211	hibernating
15473	15	10	1465.2	4	5	4	454	loyal customers
12371	45	2	1887.9600000000003	3	2	4	324	about to sleep
13868	8	2	3192.54	5	2	5	525	potential loyalists
16104	62	1	302.36	3	1	2	312	about to sleep
15821	45	2	570.96	3	2	3	323	about to sleep
14592	36	3	570.4599999999999	3	3	3	333	need attention
16140	53	3	579.63	3	3	3	333	need attention
14488	52	2	1047.4300000000003	3	2	4	324	about to sleep
16177	51	1	331.95	3	1	2	312	about to sleep
15028	9	3	441.15999999999997	5	3	2	532	potential loyalists
13858	58	1	216.16999999999996	3	1	1	311	about to sleep
18035	36	3	730.3999999999999	3	3	3	333	need attention
12628	5	4	769.61	5	4	3	543	champions
13587	32	3	347.0	4	3	2	432	potential loyalists
13810	29	4	899.51	4	4	3	443	loyal customers
15320	45	1	267.13	3	1	2	312	about to sleep
12430	44	1	256.4	3	1	2	312	about to sleep
12856	8	8	2162.6800000000003	5	5	5	555	champions
13882	3	6	1131.28	5	4	4	544	champions
17957	67	1	111.67999999999998	3	1	1	311	about to sleep
16412	54	1	151.83	3	1	1	311	about to sleep
15088	22	3	1140.27	4	3	4	434	potential loyalists
14121	4	6	2740.2999999999993	5	4	5	545	champions
16120	60	5	1294.1399999999999	3	4	4	344	loyal customers
12602	59	1	153.12000000000003	3	1	1	311	about to sleep
15010	36	1	308.94000000000005	3	1	2	312	about to sleep
13212	10	4	780.5799999999998	5	4	3	543	champions
15604	53	1	216.39000000000001	3	1	1	311	about to sleep
18096	12	3	911.1499999999994	5	3	4	534	potential loyalists
13034	55	1	476.91	3	1	3	313	about to sleep
15000	48	1	490.52	3	1	3	313	about to sleep
12723	4	5	725.0699999999999	5	4	3	543	champions
15677	50	1	657.23	3	1	3	313	about to sleep
15748	41	1	149.30999999999995	3	1	1	311	about to sleep
13352	8	2	389.2800000000001	5	2	2	522	potential loyalists
17350	9	5	1256.19	5	4	4	544	champions
12536	8	5	4106.820000000003	5	4	5	545	champions
16190	41	1	215.08	3	1	1	311	about to sleep
14138	2	2	982.3800000000002	5	2	4	524	potential loyalists
17947	38	1	176.68	3	1	1	311	about to sleep
16337	37	1	151.05	3	1	1	311	about to sleep
15598	36	3	235.68	3	3	2	332	need attention
15565	51	2	173.16000000000003	3	2	1	321	about to sleep
16295	10	4	1328.5499999999997	5	4	4	544	champions
13422	52	2	2601.5500000000006	3	2	5	325	about to sleep
17125	51	1	259.34999999999997	3	1	2	312	about to sleep
12572	9	3	1004.7200000000003	5	3	4	534	potential loyalists
15612	37	2	195.15	3	2	1	321	about to sleep
13006	57	1	81.57	3	1	1	311	about to sleep
16313	4	2	274.15000000000003	5	2	2	522	potential loyalists
14550	11	2	765.6199999999999	5	2	3	523	potential loyalists
18154	4	2	399.19	5	2	2	522	potential loyalists
12630	10	2	1270.88	5	2	4	524	potential loyalists
14971	36	3	1116.5699999999997	3	3	4	334	need attention
13260	62	1	557.6200000000001	3	1	3	313	about to sleep
13366	51	1	56.160000000000004	3	1	1	311	about to sleep
14474	44	2	537.71	3	2	3	323	about to sleep
12772	60	1	892.4700000000004	3	1	3	313	about to sleep
15814	4	6	1842.7300000000005	5	4	4	544	champions
16416	27	4	1026.9899999999998	4	4	4	444	loyal customers
14528	38	1	364.22	3	1	2	312	about to sleep
17181	58	1	84.39999999999998	3	1	1	311	about to sleep
18105	38	1	113.48000000000002	3	1	1	311	about to sleep
15766	65	1	315.05999999999995	3	1	2	312	about to sleep
12552	39	2	437.81999999999994	3	2	2	322	about to sleep
17201	54	1	342.63	3	1	2	312	about to sleep
12420	64	1	600.3900000000001	3	1	3	313	about to sleep
17279	58	1	187.82999999999998	3	1	1	311	about to sleep
12398	46	1	1635.6599999999999	3	1	4	314	about to sleep
16803	66	1	332.29999999999995	3	1	2	312	about to sleep
13271	38	2	178.2599999999999	3	2	1	321	about to sleep
15255	67	1	890.8499999999999	3	1	3	313	about to sleep
12454	54	2	4.547473508864641E-13	3	2	1	321	about to sleep
14710	15	4	606.1299999999999	4	4	3	443	loyal customers
16826	52	1	341.70000000000005	3	1	2	312	about to sleep
16106	66	1	108.38	3	1	1	311	about to sleep
12446	58	1	1002.3099999999998	3	1	4	314	about to sleep
14910	3	7	389.86	5	5	2	552	champions
16613	71	1	618.59	2	1	3	213	hibernating
17330	23	2	363.9	4	2	2	422	potential loyalists
15300	65	1	496.4399999999999	3	1	3	313	about to sleep
17509	58	11	6100.740000000002	3	5	5	355	loyal customers
16688	2	4	1260.8600000000001	5	4	4	544	champions
13685	3	7	3119.44	5	5	5	555	champions
13923	54	1	351.13000000000005	3	1	2	312	about to sleep
14485	39	1	165.75000000000003	3	1	1	311	about to sleep
15091	54	2	476.96	3	2	3	323	about to sleep
16056	46	1	664.85	3	1	3	313	about to sleep
15275	32	2	609.1899999999998	4	2	3	423	potential loyalists
16790	4	8	1520.12	5	5	4	554	champions
15096	43	1	219.39	3	1	1	311	about to sleep
13914	4	3	613.95	5	3	3	533	potential loyalists
15330	33	2	714.96	3	2	3	323	about to sleep
16601	41	1	244.79999999999995	3	1	2	312	about to sleep
17321	9	2	700.8599999999999	5	2	3	523	potential loyalists
14179	41	2	719.7799999999997	3	2	3	323	about to sleep
17595	13	2	388.78999999999996	4	2	2	422	potential loyalists
13278	41	1	542.73	3	1	3	313	about to sleep
17295	29	3	556.9499999999999	4	3	3	433	potential loyalists
14698	2	5	1250.76	5	4	4	544	champions
13651	36	2	94.2	3	2	1	321	about to sleep
16881	67	1	432.0	3	1	2	312	about to sleep
13954	2	3	378.59	5	3	2	532	potential loyalists
14333	65	2	351.45	3	2	2	322	about to sleep
16855	24	2	328.4	4	2	2	422	potential loyalists
16914	37	1	208.45999999999995	3	1	1	311	about to sleep
15994	55	1	427.07000000000005	3	1	2	312	about to sleep
14102	6	8	1314.7299999999998	5	5	4	554	champions
17233	36	1	190.88	3	1	1	311	about to sleep
18126	61	1	206.83000000000007	3	1	1	311	about to sleep
15478	41	2	1441.42	3	2	4	324	about to sleep
17203	36	6	3563.85	3	4	5	345	loyal customers
13980	61	1	200.14000000000001	3	1	1	311	about to sleep
15066	32	2	760.59	4	2	3	423	potential loyalists
15006	52	1	502.08999999999975	3	1	3	313	about to sleep
14642	59	1	96.12	3	1	1	311	about to sleep
13697	39	1	151.3	3	1	1	311	about to sleep
13816	24	4	555.0400000000001	4	4	3	443	loyal customers
12588	40	1	214.9	3	1	1	311	about to sleep
16887	36	1	194.88	3	1	1	311	about to sleep
18240	47	1	422.58000000000004	3	1	2	312	about to sleep
13755	4	10	2154.6799999999994	5	5	5	555	champions
14427	51	2	363.34000000000003	3	2	2	322	about to sleep
16345	45	1	575.4100000000001	3	1	3	313	about to sleep
17614	58	1	390.0699999999999	3	1	2	312	about to sleep
13176	47	1	492.8400000000001	3	1	3	313	about to sleep
16533	20	5	1026.94	4	4	4	444	loyal customers
14139	47	1	415.81999999999994	3	1	2	312	about to sleep
16318	36	1	328.15	3	1	2	312	about to sleep
17545	44	3	645.9599999999998	3	3	3	333	need attention
13532	34	1	210.30999999999983	3	1	1	311	about to sleep
16680	44	1	183.70000000000002	3	1	1	311	about to sleep
18030	5	3	220.7	5	3	1	531	potential loyalists
15423	39	1	43.5	3	1	1	311	about to sleep
14518	65	1	174.37	3	1	1	311	about to sleep
17425	20	2	759.1699999999995	4	2	3	423	potential loyalists
15667	40	1	301.32000000000005	3	1	2	312	about to sleep
14792	64	2	0.0	3	2	1	321	about to sleep
16708	46	1	656.6300000000001	3	1	3	313	about to sleep
14815	37	2	778.5	3	2	3	323	about to sleep
15111	30	2	1278.98	4	2	4	424	potential loyalists
14357	44	1	225.77000000000012	3	1	1	311	about to sleep
16930	27	3	380.5500000000001	4	3	2	432	potential loyalists
13348	65	1	233.76	3	1	2	312	about to sleep
15335	54	1	173.97000000000003	3	1	1	311	about to sleep
13845	65	1	312.98	3	1	2	312	about to sleep
17459	44	2	657.3	3	2	3	323	about to sleep
13558	6	4	605.06	5	4	3	543	champions
16900	12	5	187.69000000000034	5	4	1	541	champions
12475	54	1	723.38	3	1	3	313	about to sleep
12912	3	5	1662.3000000000002	5	4	4	544	champions
17666	4	2	728.16	5	2	3	523	potential loyalists
15836	46	2	117.47	3	2	1	321	about to sleep
17973	52	1	337.04	3	1	2	312	about to sleep
12403	50	2	409.7	3	2	2	322	about to sleep
14234	23	4	775.4600000000002	4	4	3	443	loyal customers
17684	44	1	239.41	3	1	2	312	about to sleep
13938	36	1	71.66	3	1	1	311	about to sleep
16404	71	1	443.0500000000001	2	1	2	212	hibernating
16851	5	3	342.45000000000005	5	3	2	532	potential loyalists
15830	30	2	547.7	4	2	3	423	potential loyalists
13822	6	2	632.0	5	2	3	523	potential loyalists
18059	10	4	296.71000000000004	5	4	2	542	champions
16430	58	1	300.85	3	1	2	312	about to sleep
13607	41	1	678.0099999999996	3	1	3	313	about to sleep
13318	2	3	640.76	5	3	3	533	potential loyalists
13028	23	3	659.68	4	3	3	433	potential loyalists
15787	27	3	948.05	4	3	4	434	potential loyalists
16776	61	1	388.2799999999999	3	1	2	312	about to sleep
15545	55	1	157.39000000000001	3	1	1	311	about to sleep
14967	50	1	463.8	3	1	3	313	about to sleep
13978	15	2	196.79	4	2	1	421	potential loyalists
15287	23	3	485.24	4	3	3	433	potential loyalists
15837	65	1	391.97999999999996	3	1	2	312	about to sleep
16773	58	1	171.59	3	1	1	311	about to sleep
12522	40	2	192.72	3	2	1	321	about to sleep
14585	51	1	157.05	3	1	1	311	about to sleep
16742	47	2	0.0	3	2	1	321	about to sleep
13721	37	1	524.14	3	1	3	313	about to sleep
16921	62	1	169.79000000000005	3	1	1	311	about to sleep
13467	11	2	1083.7099999999998	5	2	4	524	potential loyalists
12789	66	1	91.85000000000001	3	1	1	311	about to sleep
17086	8	6	2050.0800000000004	5	4	5	545	champions
16753	59	1	223.92	3	1	1	311	about to sleep
17014	9	4	565.58	5	4	3	543	champions
12607	59	2	-6.821210263296962E-13	3	2	1	321	about to sleep
15185	71	1	310.62000000000006	2	1	2	212	hibernating
15740	50	1	154.88000000000002	3	1	1	311	about to sleep
14830	54	1	197.13	3	1	1	311	about to sleep
17668	2	2	347.75	5	2	2	522	potential loyalists
16127	40	1	656.2500000000001	3	1	3	313	about to sleep
17934	52	2	704.25	3	2	3	323	about to sleep
13363	18	2	992.5	4	2	4	424	potential loyalists
13447	24	4	1104.23	4	4	4	444	loyal customers
15610	52	1	112.46	3	1	1	311	about to sleep
17999	38	1	191.71999999999997	3	1	1	311	about to sleep
15516	45	3	62.43	3	3	1	331	need attention
13351	67	1	373.94	3	1	2	312	about to sleep
17403	37	1	281.62000000000006	3	1	2	312	about to sleep
16478	26	3	331.00000000000006	4	3	2	432	potential loyalists
15012	54	1	231.98000000000002	3	1	2	312	about to sleep
18019	52	1	38.45	3	1	1	311	about to sleep
13635	68	1	1071.0300000000002	2	1	4	214	hibernating
13177	65	1	282.45	3	1	2	312	about to sleep
15963	20	2	470.76	4	2	3	423	potential loyalists
18276	22	3	323.3599999999999	4	3	2	432	potential loyalists
15385	41	1	316.88	3	1	2	312	about to sleep
15576	38	1	940.6700000000002	3	1	4	314	about to sleep
12512	67	2	138.03000000000006	3	2	1	321	about to sleep
16413	57	1	262.20000000000005	3	1	2	312	about to sleep
14582	41	1	114.11	3	1	1	311	about to sleep
17244	54	1	954.8999999999997	3	1	4	314	about to sleep
12581	40	1	197.70999999999998	3	1	1	311	about to sleep
16171	60	1	73.2	3	1	1	311	about to sleep
